9,0.09,0.09,1.08,3.94,32.4,0.100
C,0.00,0.05,1.11,3.94,32.2,0.105
0,-0.02,0.01,1.20,3.94,32.4,0.107
1,0.00,0.11,1.17,3.94,32.2,0.095
2,0.00,0.00,1.16,3.94,32.4,0.086
3,0.04,0.18,1.17,3.94,32.4,0.065
4,0.00,0.07,1.13,3.94,32.4,0.049
5,0.00,0.04,1.13,3.94,32.2,0.042
6,0.00,0.05,1.14,3.94,32.4,0.042
7,-0.00,0.03,1.15,3.94,32.2,0.042
8,0.00,0.03,1.14,3.94,32.2,0.042
9,0.00,0.04,1.14,3.94,32.4,0.046
C,-0.00,0.03,1.15,3.94,32.2,0.046
0,-0.00,0.04,1.14,3.94,32.2,0.046
1,0.00,0.03,1.14,3.94,32.4,0.049
2,0.00,0.02,1.15,3.94,32.4,0.049
3,0.00,0.03,1.14,3.94,32.2,0.049
4,-0.00,0.02,1.14,3.94,32.4,0.049
5,-0.00,0.02,1.14,3.94,32.4,0.049
6,-0.00,0.03,1.15,3.94,32.4,0.051
7,-0.00,0.02,1.15,3.94,32.2,0.053
8,0.00,0.02,1.14,3.94,32.2,0.051
9,-0.00,0.02,1.15,3.94,32.2,0.051
C,-0.00,0.01,1.14,3.94,32.4,0.053
0,-0.00,0.03,1.14,3.94,32.4,0.053
1,-0.00,0.02,1.14,3.94,32.4,0.053
2,-0.00,0.02,1.14,3.94,32.4,0.053
3,-0.00,0.02,1.14,3.94,32.4,0.053
4,-0.00,0.02,1.14,3.94,32.4,0.053
5,-0.01,0.02,1.15,3.94,32.2,0.053
6,-0.01,0.05,1.14,3.94,32.2,0.053
7,0.00,0.03,1.15,3.94,32.4,0.053
8,0.00,0.05,1.13,3.94,32.4,0.053
9,0.00,0.04,1.12,3.94,32.4,0.055
C,-0.00,0.05,1.15,3.94,32.2,0.055
0,-0.00,0.05,1.15,3.94,32.2,0.055
1,-0.00,0.03,1.15,3.94,32.2,0.055
2,-0.00,0.04,1.15,3.94,32.4,0.055
3,-0.00,0.03,1.14,3.94,32.2,0.055
4,-0.00,0.04,1.15,3.94,32.4,0.056
5,0.00,0.03,1.14,3.94,32.4,0.058
6,-0.01,0.04,1.15,3.94,32.2,0.058
7,-0.00,0.04,1.14,3.94,32.2,0.058
8,-0.00,0.03,1.15,3.94,32.4,0.058
9,0.00,0.03,1.14,3.94,32.2,0.056
C,-0.00,0.04,1.14,3.94,32.4,0.055
0,-0.01,0.04,1.15,3.94,32.2,0.055
1,-0.00,0.03,1.14,3.94,32.2,0.055
2,-0.00,0.04,1.14,3.94,32.4,0.058
3,-0.00,0.04,1.13,3.94,32.2,0.056
4,-0.00,0.04,1.14,3.94,32.2,0.058
5,-0.00,0.04,1.14,3.94,32.2,0.058
6,-0.01,0.03,1.17,3.94,32.2,0.058
7,-0.00,0.19,1.12,3.94,32.4,0.060
8,-0.01,0.02,1.15,3.94,32.4,0.060
9,0.01,-0.00,1.14,3.94,32.2,0.062
C,-0.00,0.06,1.15,3.94,32.2,0.065
0,0.00,0.04,1.14,3.94,32.2,0.063
1,0.00,0.03,1.16,3.94,32.2,0.065
2,0.00,0.02,1.16,3.94,32.2,0.067
3,0.01,0.02,1.14,3.94,32.4,0.065
4,-0.00,0.04,1.16,3.94,32.4,0.067
5,0.00,0.03,1.13,3.94,32.2,0.067
6,0.00,0.04,1.14,3.94,32.4,0.067
7,0.00,0.04,1.13,3.94,32.2,0.065
8,0.00,0.05,1.14,3.94,32.2,0.067
9,0.00,0.07,1.15,3.94,32.2,0.065
C,-0.00,0.08,1.15,3.94,32.4,0.067
0,-0.02,0.11,1.16,3.94,32.2,0.065
1,0.00,0.11,1.12,3.94,32.2,0.062
2,0.00,0.10,1.14,3.94,32.2,0.062
3,0.00,0.09,1.14,3.94,32.4,0.062
4,0.00,0.10,1.13,3.94,32.4,0.062
5,0.00,0.11,1.13,3.94,32.2,0.062
6,0.00,0.10,1.12,3.94,32.4,0.062
7,0.00,0.10,1.15,3.94,32.4,0.060
8,0.00,0.11,1.14,3.94,32.4,0.060
9,0.00,0.10,1.15,3.94,32.2,0.060
C,0.01,0.12,1.14,3.94,32.2,0.060
0,0.00,0.11,1.14,3.94,32.4,0.060
1,0.00,0.09,1.15,3.94,32.2,0.058
2,0.00,0.09,1.14,3.94,32.2,0.060
3,0.00,0.09,1.14,3.94,32.2,0.060
4,0.00,0.10,1.13,3.94,32.2,0.060
5,0.01,0.09,1.14,3.94,32.2,0.060
6,-0.00,0.06,1.19,3.94,32.2,0.058
7,0.07,0.04,1.14,3.94,32.2,0.060
8,-0.04,0.00,1.16,3.94,32.2,0.076
9,0.00,0.09,1.17,3.94,32.2,0.079
C,0.00,0.10,1.18,3.94,32.4,0.076
0,0.00,0.13,1.14,3.94,32.2,0.076
1,0.00,0.11,1.15,3.94,32.2,0.074
2,0.01,0.11,1.14,3.94,32.4,0.072
3,0.00,0.11,1.13,3.94,32.4,0.072
4,0.00,0.10,1.14,3.94,32.2,0.072
5,0.00,0.11,1.15,3.94,32.2,0.072
6,0.00,0.11,1.14,3.94,32.2,0.069
7,0.00,0.11,1.14,3.94,32.4,0.069
8,0.00,0.11,1.14,3.94,32.2,0.069
9,-0.00,0.11,1.15,3.94,32.4,0.069
C,0.00,0.14,1.13,3.94,32.2,0.069
0,0.00,0.17,1.13,3.94,32.2,0.069
1,0.00,0.18,1.12,3.94,32.2,0.072
2,0.00,0.17,1.14,3.94,32.2,0.072
3,0.00,0.18,1.12,3.94,32.4,0.074
4,0.00,0.19,1.14,3.94,32.4,0.076
5,0.01,0.17,1.08,3.94,32.2,0.074
6,0.00,0.14,1.16,3.94,32.4,0.086
7,0.01,0.15,1.12,3.94,32.2,0.095
8,0.01,0.16,1.15,3.94,32.2,0.093
9,0.00,0.16,1.13,3.94,32.2,0.086
C,0.00,0.16,1.13,3.94,32.2,0.081
0,0.00,0.16,1.13,3.94,32.2,0.081
1,0.00,0.16,1.13,3.94,32.2,0.083
2,0.00,0.16,1.14,3.94,32.2,0.083
3,0.00,0.16,1.13,3.94,32.4,0.083
4,0.00,0.13,1.16,3.94,32.2,0.083
5,0.00,0.13,1.12,3.94,32.2,0.083
6,0.03,0.16,1.12,3.94,32.2,0.076
7,0.02,0.12,1.16,3.94,32.2,0.074
8,0.02,0.04,1.13,3.94,32.2,0.072
9,0.01,0.12,1.13,3.94,32.2,0.088
C,0.06,0.07,1.13,3.94,32.2,0.098
0,0.03,0.09,1.16,3.94,32.2,0.086
1,0.02,0.10,1.14,3.94,32.4,0.076
2,0.02,0.11,1.14,3.94,32.4,0.074
3,0.02,0.11,1.13,3.94,32.2,0.072
4,0.01,0.10,1.15,3.94,32.4,0.072
5,0.01,0.11,1.13,3.94,32.2,0.069
6,0.01,0.11,1.15,3.94,32.2,0.069
7,0.03,0.08,1.13,3.94,32.2,0.069
8,0.02,0.11,1.14,3.94,32.2,0.074
9,0.02,0.10,1.16,3.94,32.2,0.074
C,0.04,0.00,1.17,3.94,32.2,0.072
0,0.05,0.10,1.14,3.94,32.2,0.062
1,0.00,0.15,1.17,3.94,32.2,0.019
2,0.03,0.09,1.11,3.94,32.2,0.004
3,0.18,-0.12,1.17,3.94,32.2,0.002
4,0.02,0.02,1.09,3.94,32.2,0.002
5,0.05,0.19,1.16,3.94,32.2,0.000
6,0.08,0.01,1.12,3.94,32.2,0.000
7,0.08,0.07,1.10,3.94,32.2,0.015
8,0.04,0.18,1.13,3.94,32.2,0.019
9,0.00,0.10,1.18,3.94,32.2,0.028
C,0.00,0.14,1.15,3.94,32.2,0.030
0,0.00,0.12,1.14,3.94,32.2,0.035
1,0.00,0.18,1.12,3.94,32.2,0.040
2,0.00,0.18,1.13,3.94,32.2,0.042
3,0.00,0.18,1.14,3.94,32.2,0.046
4,0.00,0.18,1.14,3.94,32.2,0.046
5,0.00,0.18,1.14,3.94,32.2,0.049
6,0.00,0.16,1.14,3.94,32.4,0.046
7,0.00,0.18,1.13,3.94,32.4,0.049
8,0.00,0.18,1.14,3.94,32.2,0.049
9,0.00,0.16,1.19,3.94,32.2,0.049
C,-0.00,0.22,1.12,3.94,32.2,0.076
0,0.00,0.29,1.12,3.94,32.2,0.076
1,0.00,0.20,0.98,3.94,32.2,0.107
2,0.07,0.21,1.26,3.94,32.2,0.125
3,0.01,0.32,1.04,3.94,32.2,0.127
4,0.14,0.10,1.13,3.94,32.2,0.103
5,0.00,0.08,1.10,3.94,32.2,0.081
6,0.03,0.21,1.15,3.94,32.2,0.081
7,0.01,0.15,1.15,3.94,32.2,0.107
8,0.09,0.18,1.16,3.94,32.2,0.095
9,0.06,0.20,1.16,3.94,32.2,0.081
C,-0.02,0.38,1.06,3.94,32.2,0.072
0,-0.06,0.18,1.06,3.94,32.2,0.019
1,0.08,0.24,1.13,3.94,32.2,0.019
2,0.00,0.16,1.15,3.94,32.2,0.037
3,0.03,0.18,1.13,3.94,32.2,0.051
4,0.02,0.15,1.14,3.94,32.2,0.046
5,0.00,0.15,1.13,3.94,32.2,0.046
6,0.00,0.17,1.13,3.94,32.2,0.046
7,0.00,0.15,1.14,3.94,32.2,0.037
8,0.00,0.14,1.14,3.94,32.2,0.042
9,0.00,0.14,1.14,3.94,32.2,0.044
C,0.00,0.13,1.14,3.94,32.2,0.046
0,0.00,0.12,1.14,3.94,32.2,0.049
1,0.00,0.13,1.14,3.94,32.2,0.051
2,0.00,0.12,1.14,3.94,32.2,0.055
3,0.00,0.12,1.13,3.94,32.2,0.055
4,0.00,0.13,1.14,3.94,32.2,0.060
5,0.00,0.12,1.14,3.94,32.2,0.060
6,0.00,0.14,1.12,3.94,32.2,0.055
7,-0.01,0.18,1.15,3.94,32.2,0.022
8,0.05,0.06,1.06,3.94,32.2,0.004
9,-0.10,0.23,1.28,3.94,32.2,0.074
C,0.02,0.17,1.12,3.94,32.2,0.108
0,0.00,0.19,1.08,3.94,32.2,0.093
1,0.00,0.17,1.18,3.94,32.2,0.067
2,-0.01,0.16,1.12,3.94,32.2,0.069
3,-0.02,0.17,1.17,3.94,32.2,0.074
4,-0.01,0.14,1.15,3.94,32.2,0.081
5,-0.00,0.16,1.14,3.94,32.2,0.086
6,-0.01,0.13,1.15,3.94,32.2,0.081
7,0.00,0.14,1.12,3.94,32.2,0.072
8,-0.01,0.15,1.13,3.94,32.2,0.065
9,-0.00,0.10,1.15,3.94,32.2,0.065
C,0.00,0.16,1.14,3.94,32.2,0.062
0,-0.01,0.11,1.15,3.94,32.2,0.065
1,-0.01,0.13,1.15,3.94,32.2,0.065
2,-0.02,0.12,1.14,3.94,32.2,0.067
3,-0.02,0.12,1.15,3.94,32.2,0.065
4,0.00,0.10,1.14,3.94,32.2,0.067
5,-0.00,0.11,1.13,3.94,32.4,0.067
6,-0.01,0.13,1.13,3.94,32.2,0.065
7,-0.01,0.12,1.14,3.94,32.2,0.067
8,-0.01,0.11,1.13,3.94,32.2,0.065
9,-0.01,0.12,1.14,3.94,32.2,0.067
C,-0.01,0.13,1.14,3.94,32.2,0.065
0,-0.01,0.14,1.16,3.94,32.2,0.062
1,-0.02,0.12,1.14,3.94,32.2,0.063
2,-0.01,0.13,1.13,3.94,32.2,0.058
3,-0.01,0.12,1.15,3.94,32.2,0.053
4,-0.01,0.13,1.14,3.94,32.2,0.053
5,-0.01,0.13,1.13,3.94,32.2,0.053
6,-0.01,0.12,1.14,3.94,32.2,0.055
7,-0.01,0.14,1.14,3.94,32.2,0.055
8,-0.01,0.13,1.14,3.94,32.2,0.055
9,-0.01,0.13,1.14,3.94,32.2,0.055
C,-0.01,0.14,1.14,3.94,32.2,0.058
0,-0.01,0.13,1.14,3.94,32.2,0.060
1,-0.01,0.12,1.14,3.94,32.2,0.060
2,-0.01,0.12,1.14,3.94,32.2,0.060
3,-0.01,0.13,1.14,3.94,32.2,0.060
4,-0.02,0.13,1.14,3.94,32.2,0.060
5,-0.01,0.10,1.13,3.94,32.2,0.060
6,-0.01,0.13,1.13,3.94,32.2,0.062
7,-0.01,0.13,1.13,3.94,32.2,0.062
8,-0.01,0.12,1.12,3.94,32.2,0.062
9,-0.01,0.13,1.13,3.94,32.2,0.062
C,-0.01,0.13,1.14,3.94,32.2,0.062
0,-0.01,0.13,1.15,3.94,32.2,0.062
1,-0.01,0.17,1.15,3.94,32.2,0.062
2,-0.00,0.11,1.12,3.94,32.2,0.060
3,0.00,0.23,1.15,3.94,32.2,0.053
4,-0.00,0.16,1.15,3.94,32.2,0.046
5,-0.00,0.00,1.17,3.94,32.2,0.030
6,0.00,0.19,1.13,3.94,32.2,0.022
7,0.03,0.18,1.12,3.94,32.2,0.004
8,0.06,0.14,1.12,3.94,32.2,0.010
9,0.01,0.31,1.23,3.94,32.2,0.095
C,-0.01,0.16,1.17,3.94,32.2,0.125
0,0.04,0.22,1.05,3.94,32.2,0.095
1,0.02,0.33,1.40,3.94,32.2,0.112
2,-0.05,0.26,1.09,3.94,32.2,0.137
3,0.14,0.34,1.18,3.94,32.2,0.079
4,-0.02,0.25,1.06,3.94,32.2,0.042
5,0.06,0.22,1.10,3.94,32.2,0.060
6,0.00,0.15,1.15,3.94,32.2,0.065
7,0.01,0.19,1.11,3.94,32.2,0.060
8,-0.00,0.18,1.14,3.94,32.2,0.049
9,0.00,0.18,1.10,3.94,32.2,0.049
C,-0.00,0.18,1.13,3.94,32.2,0.046
0,-0.01,0.17,1.13,3.94,32.2,0.049
1,-0.00,0.17,1.13,3.94,32.2,0.051
2,0.01,0.27,1.10,3.94,32.2,0.053
3,0.00,0.29,1.08,3.94,32.2,0.056
4,0.00,0.32,1.10,3.94,32.2,0.060
5,0.01,0.34,1.11,3.94,32.2,0.060
6,-0.07,0.48,1.13,3.94,32.2,0.063
7,0.01,0.23,1.12,3.94,32.2,0.083
8,0.05,0.33,1.06,3.94,32.2,0.093
9,0.01,0.27,1.12,3.94,32.2,0.093
C,0.00,0.28,1.11,3.94,32.2,0.086
0,0.00,0.28,1.11,3.94,32.2,0.083
1,0.00,0.28,1.11,3.94,32.2,0.083
2,0.00,0.27,1.10,3.94,32.2,0.081
3,0.00,0.28,1.11,3.94,32.2,0.081
4,0.00,0.27,1.11,3.94,32.2,0.081
5,0.00,0.26,1.13,3.94,32.2,0.079
6,0.01,0.25,1.11,3.94,32.2,0.074
7,0.03,0.24,1.10,3.94,32.2,0.067
8,0.02,0.23,1.12,3.94,32.2,0.062
9,0.00,0.25,1.12,3.94,32.2,0.060
C,-0.12,0.49,1.37,3.94,32.2,0.060
0,0.08,0.07,1.07,3.94,32.2,0.049
1,0.08,0.07,1.12,3.94,32.2,0.042
2,0.02,0.16,1.10,3.94,32.2,0.035
3,0.12,0.12,1.19,3.94,32.2,0.019
4,0.07,0.20,1.00,3.94,32.2,0.030
5,0.04,0.37,1.06,3.94,32.2,0.028
6,0.05,0.13,1.17,3.94,32.2,0.046
7,0.04,0.15,1.15,3.94,32.2,0.051
8,0.04,0.14,1.13,3.94,32.2,0.044
9,0.03,0.08,1.16,3.94,32.2,0.037
C,0.12,0.15,1.11,3.94,32.2,0.040
0,0.05,0.07,1.12,3.94,32.2,0.058
1,0.02,0.01,1.24,3.94,32.2,0.060
2,-0.00,0.15,1.15,3.94,32.2,0.056
3,0.03,0.12,1.16,3.94,32.2,0.051
4,0.02,0.07,1.11,3.94,32.2,0.049
5,0.03,0.05,1.14,3.94,32.2,0.049
6,0.02,0.05,1.13,3.94,32.2,0.049
7,0.01,0.03,1.14,3.94,32.2,0.051
8,0.02,0.02,1.14,3.94,32.2,0.053
9,0.04,0.04,1.13,3.94,32.2,0.053
C,0.02,0.02,1.13,3.94,32.2,0.055
0,0.03,0.02,1.15,3.94,32.2,0.058
1,0.02,0.02,1.15,3.94,32.2,0.060
2,0.02,0.01,1.14,3.94,32.2,0.058
3,0.04,0.04,1.12,3.94,32.2,0.055
4,0.00,0.02,1.15,3.94,32.2,0.058
5,0.05,0.09,1.14,3.94,32.2,0.074
6,0.00,0.01,1.19,3.94,32.2,0.049
7,0.06,0.08,1.10,3.94,32.2,0.013
8,0.02,0.18,1.17,3.94,32.2,0.002
9,0.03,0.04,1.18,3.94,32.2,0.002
C,0.02,0.14,1.14,3.94,32.2,0.026
0,0.03,0.11,1.14,3.94,32.2,0.044
1,0.01,0.12,1.12,3.94,32.2,0.053
2,0.00,0.11,1.16,3.94,32.2,0.053
3,0.00,0.12,1.14,3.94,32.2,0.051
4,-0.01,0.11,1.20,3.94,32.2,0.053
5,0.05,0.31,0.98,3.94,32.2,0.055
6,0.03,0.23,1.14,3.94,32.2,0.060
7,-0.01,0.22,1.12,3.94,32.2,0.090
8,0.04,0.14,1.14,3.94,32.2,0.098
9,0.02,0.23,1.09,3.94,32.2,0.076
C,0.00,0.22,1.13,3.94,32.2,0.069
0,0.01,0.24,1.12,3.94,32.2,0.063
1,0.03,0.27,1.16,3.94,32.2,0.046
2,-0.00,0.07,1.04,3.94,32.2,0.044
3,-0.01,-0.08,1.11,3.94,32.2,0.040
4,-0.01,-0.14,1.19,3.94,32.2,0.022
5,0.04,-0.07,1.38,3.94,32.2,0.008
6,-0.06,0.02,1.11,3.94,32.2,0.055
7,-0.05,-0.14,1.12,3.94,32.2,0.079
8,-0.03,-0.15,1.13,3.94,32.2,0.098
9,-0.03,-0.14,1.13,3.94,32.2,0.112
C,-0.04,-0.14,1.13,3.94,32.2,0.122
0,-0.04,-0.14,1.13,3.94,32.2,0.127
1,-0.04,-0.13,1.13,3.94,32.2,0.132
2,-0.03,-0.14,1.14,3.94,32.2,0.137
3,-0.04,-0.14,1.13,3.94,32.2,0.142
4,-0.03,-0.14,1.12,3.94,32.2,0.142
5,-0.04,-0.14,1.13,3.94,32.2,0.147
6,-0.03,-0.14,1.13,3.94,32.2,0.149
7,-0.04,-0.14,1.13,3.94,32.2,0.152
8,-0.05,-0.11,1.15,3.94,32.2,0.157
9,-0.05,-0.06,1.32,3.94,32.2,0.095
C,-0.03,0.07,0.93,3.94,32.2,0.093
0,-0.04,0.13,1.15,3.94,32.0,0.079
1,-0.04,0.05,1.21,3.94,32.2,0.062
2,-0.05,0.09,1.12,3.94,32.2,0.046
3,-0.01,0.08,1.16,3.94,32.2,0.042
4,-0.03,0.09,1.15,3.94,32.2,0.042
5,-0.00,0.16,1.10,3.94,32.2,0.042
6,0.01,0.00,1.30,3.94,32.2,0.051
7,-0.03,0.09,1.00,3.94,32.2,0.083
8,-0.07,-0.01,1.06,3.94,32.2,0.093
9,-0.00,0.33,1.24,3.94,32.2,0.086
C,0.03,-0.09,1.17,3.94,32.2,0.088
0,0.00,-0.05,1.07,3.94,32.2,0.086
1,-0.00,0.10,1.10,3.94,32.2,0.033
2,-0.15,0.27,1.32,3.94,32.2,0.010
3,-0.04,0.16,1.08,3.94,32.2,0.051
4,-0.00,0.01,1.08,3.94,32.2,0.062
5,-0.05,0.13,1.16,3.94,32.2,0.069
6,-0.10,0.00,1.16,3.94,32.2,0.074
7,-0.09,-0.09,1.20,3.94,32.2,0.086
8,-0.08,-0.09,1.14,3.94,32.2,0.098
9,-0.08,-0.10,1.16,3.94,32.2,0.102
C,-0.08,-0.08,1.14,3.94,32.2,0.108
0,-0.08,-0.08,1.15,3.94,32.2,0.108
1,-0.07,-0.10,1.14,3.94,32.2,0.112
2,-0.07,-0.08,1.14,3.94,32.2,0.117
3,-0.07,-0.08,1.14,3.94,32.2,0.122
4,-0.07,-0.08,1.14,3.94,32.2,0.122
5,-0.07,-0.08,1.15,3.94,32.2,0.127
6,-0.07,-0.08,1.15,3.94,32.2,0.132
7,-0.08,-0.08,1.14,3.94,32.2,0.132
8,-0.07,-0.08,1.14,3.94,32.2,0.132
9,-0.07,-0.08,1.13,3.94,32.2,0.137
C,-0.07,-0.08,1.14,3.94,32.2,0.139
0,-0.07,-0.07,1.14,3.94,32.2,0.142
1,-0.07,-0.08,1.14,3.94,32.2,0.142
2,-0.07,-0.07,1.14,3.94,32.2,0.144
3,-0.07,-0.08,1.14,3.94,32.2,0.144
4,-0.07,-0.08,1.14,3.94,32.2,0.149
5,-0.07,-0.08,1.14,3.94,32.0,0.147
6,-0.08,-0.08,1.14,3.94,32.2,0.152
7,-0.07,-0.08,1.14,3.94,32.2,0.152
8,-0.07,-0.08,1.14,3.94,32.2,0.154
9,-0.07,-0.08,1.14,3.94,32.2,0.157
C,-0.08,-0.07,1.14,3.94,32.2,0.157
0,-0.07,-0.08,1.14,3.94,32.2,0.157
1,-0.07,-0.08,1.14,3.94,32.0,0.157
2,-0.07,-0.08,1.14,3.94,32.2,0.160
3,-0.07,-0.08,1.14,3.94,32.2,0.162
4,-0.08,-0.07,1.14,3.94,32.2,0.162
5,-0.07,-0.08,1.13,3.94,32.2,0.162
6,-0.07,-0.07,1.13,3.94,32.2,0.167
7,-0.07,-0.08,1.14,3.94,32.2,0.167
8,-0.07,-0.08,1.14,3.94,32.2,0.170
9,-0.07,-0.08,1.14,3.94,32.2,0.170
C,-0.07,-0.08,1.14,3.94,32.2,0.169
0,-0.07,-0.08,1.13,3.94,32.2,0.172
1,-0.07,-0.08,1.14,3.94,32.2,0.172
2,-0.07,-0.08,1.14,3.94,32.2,0.172
3,-0.07,-0.08,1.14,3.94,32.2,0.172
4,-0.07,-0.08,1.14,3.94,32.0,0.172
5,-0.08,-0.08,1.14,3.94,32.2,0.172
6,-0.07,-0.08,1.14,3.94,32.2,0.175
7,-0.07,-0.08,1.14,3.94,32.2,0.172
8,-0.08,-0.08,1.14,3.94,32.2,0.175
9,-0.08,-0.08,1.13,3.94,32.2,0.177
C,-0.07,-0.08,1.14,3.94,32.2,0.177
0,-0.07,-0.07,1.14,3.94,32.2,0.177
1,-0.07,-0.08,1.14,3.94,32.2,0.180
2,-0.07,-0.08,1.14,3.94,32.2,0.180
3,-0.07,-0.08,1.14,3.94,32.2,0.180
4,-0.08,-0.08,1.14,3.94,32.2,0.182
5,-0.08,-0.08,1.14,3.94,32.2,0.182
6,-0.07,-0.08,1.14,3.94,32.2,0.182
7,-0.07,-0.08,1.14,3.94,32.2,0.183
8,-0.07,-0.08,1.14,3.94,32.2,0.186
9,-0.07,-0.07,1.14,3.94,32.2,0.185
C,-0.08,-0.08,1.14,3.94,32.2,0.188
0,-0.07,-0.08,1.15,3.94,32.2,0.188
1,-0.07,-0.08,1.14,3.94,32.2,0.188
2,-0.07,-0.08,1.14,3.94,32.0,0.188
3,-0.08,-0.08,1.14,3.94,32.2,0.188
4,-0.07,-0.09,1.14,3.94,32.0,0.190
5,-0.08,-0.10,1.14,3.94,32.2,0.188
6,-0.08,-0.10,1.14,3.94,32.2,0.190
7,-0.08,-0.11,1.13,3.94,32.2,0.190
8,-0.08,-0.11,1.13,3.94,32.2,0.193
9,-0.08,-0.13,1.13,3.94,32.2,0.193
C,-0.07,-0.12,1.12,3.94,32.2,0.193
0,-0.08,-0.11,1.13,3.94,32.2,0.193
1,-0.08,-0.12,1.13,3.95,32.6,0.195
2,-0.07,-0.11,1.13,3.95,32.4,0.192
3,-0.07,-0.11,1.14,3.94,32.6,0.196
4,-0.07,-0.11,1.14,3.95,32.4,0.195
5,-0.07,-0.10,1.14,3.93,32.2,0.199
6,-0.07,-0.10,1.13,3.94,32.0,0.198
7,-0.07,-0.09,1.13,3.94,32.2,0.199
8,-0.07,-0.09,1.14,3.94,32.2,0.200
9,-0.07,-0.09,1.13,3.94,32.2,0.204
C,-0.07,-0.09,1.14,3.94,32.2,0.204
0,-0.07,-0.09,1.13,3.94,32.2,0.203
1,-0.07,-0.08,1.14,3.94,32.2,0.206
2,-0.07,-0.09,1.14,3.94,32.2,0.209
3,-0.07,-0.09,1.14,3.94,32.2,0.209
4,-0.07,-0.09,1.14,3.94,32.2,0.209
5,-0.07,-0.09,1.13,3.94,32.0,0.209
6,-0.07,-0.10,1.14,3.94,32.2,0.209
7,-0.07,-0.10,1.13,3.94,32.2,0.209
8,-0.07,-0.10,1.14,3.94,32.2,0.209
9,-0.07,-0.10,1.14,3.94,32.2,0.209
C,-0.07,-0.10,1.13,3.94,32.2,0.209
0,-0.07,-0.10,1.13,3.94,32.2,0.209
1,-0.07,-0.10,1.13,3.94,32.2,0.209
2,-0.07,-0.10,1.14,3.94,32.2,0.212
3,-0.07,-0.10,1.14,3.94,32.2,0.212
4,-0.07,-0.10,1.14,3.94,32.2,0.212
5,-0.07,-0.10,1.14,3.94,32.2,0.214
6,-0.08,-0.10,1.13,3.94,32.2,0.214
7,-0.07,-0.10,1.13,3.94,32.2,0.214
8,-0.07,-0.11,1.13,3.94,32.2,0.214
9,-0.07,-0.10,1.13,3.94,32.0,0.214
C,-0.08,-0.11,1.12,3.94,32.2,0.214
0,-0.07,-0.11,1.13,3.94,32.2,0.217
1,-0.07,-0.10,1.12,3.94,32.2,0.217
2,-0.08,-0.11,1.13,3.94,32.2,0.214
3,-0.07,-0.10,1.13,3.94,32.2,0.219
4,-0.07,-0.11,1.13,3.94,32.2,0.220
5,-0.07,-0.12,1.14,3.94,32.2,0.220
6,-0.07,-0.10,1.12,3.94,32.2,0.220
7,-0.07,-0.11,1.13,3.94,32.2,0.220
8,-0.08,-0.11,1.13,3.94,32.0,0.220
9,-0.08,-0.10,1.13,3.94,32.2,0.220
C,-0.07,-0.11,1.13,3.94,32.2,0.220
0,-0.07,-0.11,1.14,3.94,32.2,0.220
1,-0.08,-0.11,1.13,3.94,32.2,0.220
2,-0.07,-0.10,1.14,3.94,32.2,0.222
3,-0.08,-0.11,1.14,3.94,32.2,0.225
4,-0.07,-0.11,1.13,3.94,32.2,0.222
5,-0.07,-0.10,1.13,3.94,32.2,0.222
6,-0.07,-0.10,1.14,3.94,32.2,0.225
7,-0.07,-0.11,1.13,3.94,32.2,0.225
8,-0.07,-0.11,1.14,3.94,32.2,0.225
9,-0.07,-0.10,1.13,3.94,32.2,0.225
C,-0.07,-0.11,1.13,3.94,32.0,0.225
0,-0.07,-0.12,1.12,3.94,32.2,0.225
1,-0.07,-0.11,1.13,3.93,32.2,0.226
2,-0.07,-0.11,1.13,3.94,32.2,0.228
3,-0.06,-0.07,1.09,3.94,32.2,0.228
4,-0.07,-0.13,1.13,3.94,32.2,0.231
5,-0.07,-0.11,1.14,3.94,32.2,0.228
6,-0.07,-0.11,1.14,3.94,32.2,0.228
7,-0.07,-0.10,1.14,3.94,32.2,0.231
8,-0.07,-0.11,1.13,3.94,32.2,0.228
9,-0.07,-0.10,1.14,3.94,32.2,0.231
C,-0.07,-0.10,1.13,3.94,32.2,0.231
0,-0.07,-0.10,1.14,3.94,32.2,0.230
1,-0.07,-0.10,1.13,3.94,32.2,0.231
2,-0.07,-0.10,1.14,3.94,32.2,0.234
3,-0.06,-0.10,1.14,3.94,32.2,0.233
4,-0.07,-0.10,1.13,3.94,32.2,0.236
5,-0.07,-0.09,1.13,3.94,32.2,0.236
6,-0.07,-0.10,1.13,3.94,32.2,0.236
7,-0.07,-0.10,1.13,3.94,32.2,0.236
8,-0.07,-0.10,1.13,3.94,32.2,0.236
9,-0.07,-0.10,1.14,3.94,32.2,0.236
C,-0.07,-0.10,1.13,3.94,32.2,0.236
0,-0.07,-0.10,1.14,3.94,32.2,0.236
1,-0.07,-0.10,1.13,3.94,32.2,0.236
2,-0.07,-0.10,1.14,3.94,32.2,0.236
3,-0.07,-0.10,1.14,3.94,32.2,0.236
4,-0.07,-0.09,1.14,3.94,32.0,0.236
5,-0.07,-0.09,1.13,3.94,32.2,0.236
6,-0.07,-0.09,1.14,3.94,32.2,0.236
7,-0.07,-0.10,1.14,3.94,32.2,0.236
8,-0.07,-0.09,1.14,3.94,32.2,0.236
9,-0.06,-0.10,1.14,3.94,32.0,0.241
C,-0.07,-0.09,1.14,3.94,32.0,0.239
0,-0.07,-0.09,1.14,3.94,32.2,0.239
